id,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre,tlf,url,fecha,superficie,superficie_util,terraza,garaje,estado,armarios,trastero,orientacion,calefaccion,planta,ascensor,construccion
106611240,Ventas,Piso en venta en La Alberca,,La Alberca,Este,Murcia,"Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",135.000€,1.174 ,"['115 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1984', 'Planta 2ª exterior', 'Con ascensor']",3,2,ALB175-JM,Profesional,Pisocasion.es El Carmen,34868350912,https://www.idealista.com/inmueble/106611240/,2024-11-21 12:07:05,115,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"sur, oeste",,,Sí,1984
106609613,Ventas,Piso en venta en calle Farmacéutica Juana Álvarez Bañón s/n,Calle Farmacéutica Juana Álvarez Bañón s/n,Beniaján,Este,Murcia,"Calle Farmacéutica Juana Álvarez Bañón s/n, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",115.000€,966 ,"['119 m² construidos, 105 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 2ª exterior', 'Con ascensor']",3,2,106609613,Profesional,INMOAMM *,34868350946,https://www.idealista.com/inmueble/106609613/,2024-11-21 12:07:05,119,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,,,Sí,
106608552,Ventas,Dúplex en venta en San José de la Vega,,San José de la Vega,Este,Murcia,"Barrio San José de la Vega, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",139.000€,1.158 ,"['120 m² construidos, 88 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2012', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",3,2,INP05901,Profesional,"INPROE ""ASESORES INMOBILIARIOS""",34868350643,https://www.idealista.com/inmueble/106608552/,2024-11-21 12:07:05,120,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,oeste,individual,,Sí,2012
106607969,Ventas,"Piso en venta en avenida Juan Carlos I, 23","Avenida Juan Carlos I, 23",Santa María de Gracia,Norte,Murcia,"Avenida Juan Carlos I, 23, Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia",140.000€,2.333 ,"['Alquilada, con inquilinos', '60 m² construidos, 45 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1992', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",,1,851,Profesional,LIDERCASA INTERNATIONAL,34868355695,https://www.idealista.com/inmueble/106607969/,2024-11-21 12:07:05,60,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,oeste,,,Sí,1992
106565936,Ventas,Piso en venta en La Flota,,La Flota,Norte,Murcia,"Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",234.000€,2.229 ,"['105 m² construidos, 95 m² útiles', '4 habitaciones', '1 baño', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2005', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",4,1,EXP08577,Profesional,Agustin Menchon,0,https://www.idealista.com/inmueble/106565936/,2024-11-21 12:07:05,105,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,este,central,,Sí,2005
106562353,Ventas,"Chalet adosado en venta en avenida Cuartel, 4","Avenida Cuartel, 4",Torreagüera,Este,Murcia,"Avenida Cuartel, 4, Barrio Torreagüera, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",78.000€,867 ,"['Chalet adosado', '2 plantas', '90 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1952']",2,1,C-355,Profesional,INMOB. MONTEGRANDE,0,https://www.idealista.com/inmueble/106562353/,2024-11-21 12:07:05,90,,Terraza,,Segunda mano/buen estado,,,norte,,,,1952
106561879,Ventas,"Piso en venta en calle Fuensanta, 5","Calle Fuensanta, 5",San Benito-Patiño,Este,Murcia,"Calle Fuensanta, 5, Barrio San Benito-Patiño, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",91.000€,1.138 ,"['80 m² construidos', '2 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2007', 'Planta 1ª exterior', 'Con ascensor']",2,1,8588,Profesional,Angel Sanchez,0,https://www.idealista.com/inmueble/106561879/,2024-11-21 12:07:05,80,,Terraza,,,Armarios empotrados,Trastero,sur,,,Sí,2007
106561735,Ventas,Piso en venta en La Paz,,La Paz,Centro,Murcia,"Barrio La Paz, Distrito Centro, Murcia, Área de Murcia, Murcia",105.000€,1.105 ,"['95 m² construidos, 82 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1990', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",3,2,B19522,Profesional,Inmobimurcia Barrio el Progreso,0,https://www.idealista.com/inmueble/106561735/,2024-11-21 12:07:05,95,,Balcón,Plaza de garaje,Segunda mano/buen estado,,,sur,individual,,Sí,1990
106560366,Ventas,"Chalet adosado en venta en vereda Nieves, 14",,El Raal,Este,Murcia,"Vereda Nieves, 14, Barrio El Raal, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",92.500€,701 ,"['Chalet adosado', '2 plantas', '132 m² construidos, 109 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero']",4,2,106560366,Particular,Cleto,0,https://www.idealista.com/inmueble/106560366/,2024-11-21 12:07:05,132,,Terraza,Plaza de garaje,Segunda mano/buen estado,,Trastero,,,,,
102902016,Ventas,Casa o chalet en venta en calle Piteras,Calle Piteras,El Palmar,Este,Murcia,"Calle Piteras, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",47.000€,490 ,"['Casa o chalet', '96 m² construidos', '4 habitaciones', '1 baño', 'Segunda mano/buen estado']",4,1,CG-53383-0001,Profesional,solvia inmobiliaria,0,https://www.idealista.com/inmueble/102902016/,2024-11-21 12:07:05,96,,,,Segunda mano/buen estado,,,,,,,
104469393,Ventas,Piso en venta en calle Santa Rita,Calle Santa Rita,La Fama,Centro,Murcia,"Calle Santa Rita, Barrio La Fama, Distrito Centro, Murcia, Área de Murcia, Murcia",33.000€,446 ,"['74 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 10ª', 'Con ascensor']",3,1,CH-24252-0001,Profesional,solvia inmobiliaria,0,https://www.idealista.com/inmueble/104469393/,2024-11-21 12:07:05,74,,,,Segunda mano/buen estado,,,,,,Sí,
106465319,Ventas,Chalet adosado en venta en Beniaján,,Beniaján,Este,Murcia,"Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",165.000€,1.331 ,"['Chalet adosado', '1 planta', '124 m² construidos, 100 m² útiles', '3 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1999', 'No dispone de calefacción']",3,3,ic00107335,Profesional,Inmobiliaria Costa,0,https://www.idealista.com/inmueble/106465319/,2024-11-21 12:07:05,124,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"este, oeste",,,,1999
106565668,Ventas,Piso en venta en carretera de la Fuensanta,Carretera de la Fuensanta,Santiago el Mayor,Sur,Murcia,"Carretera de la Fuensanta, Barrio Santiago el Mayor, Distrito Sur, Murcia, Área de Murcia, Murcia",110.000€,1.009 ,"['109 m² construidos, 90 m² útiles', '4 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Construido en 1997', 'Planta 1ª', 'Sin ascensor']",4,3,ALRE-02323,Profesional,Hipoges .,0,https://www.idealista.com/inmueble/106565668/,2024-11-21 12:07:05,109,,,,Segunda mano/buen estado,,,,,,No,1997
106567732,Ventas,Piso en venta en ronda del Golf,Ronda del Golf,Corvera,,Murcia,"Ronda del Golf, Barrio Corvera, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",107.000€,1.321 ,"['81 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 2009', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']",2,2,00CGF1308,Profesional,Arena Homes,0,https://www.idealista.com/inmueble/106567732/,2024-11-21 12:07:05,81,,Terraza,Plaza de garaje,Segunda mano/buen estado,,,"sur, oeste",central,,Sí,2009
106567114,Ventas,Casa de pueblo en venta en San Benito-Patiño,,San Benito-Patiño,Este,Murcia,"Barrio San Benito-Patiño, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",100.000€,429 ,"['Casa de pueblo', '1 planta', '233 m² construidos, 113 m² útiles', '3 habitaciones', '1 baño', 'Parcela de 241 m²', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'No dispone de calefacción']",3,1,V-25,Profesional,Viviendas Con Estilo,0,https://www.idealista.com/inmueble/106567114/,2024-11-21 12:07:05,233,,Terraza,,,,Trastero,,,,,
106566567,Ventas,"Piso en venta en calle Pintor Velazquez, 94","Calle Pintor Velazquez, 94",El Palmar,Este,Murcia,"Calle Pintor Velazquez, 94, Urb. Residencial Novopalmar, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",137.500€,1.677 ,"['82 m² construidos, 61 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación oeste', 'Construido en 2011', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",2,1,HGSBNPAC61,Profesional,ANDRÉS MESEGUER,0,https://www.idealista.com/inmueble/106566567/,2024-11-21 12:07:05,82,,Balcón,Plaza de garaje,Segunda mano/buen estado,,Trastero,oeste,,,Sí,2011
106288892,Ventas,Casa o chalet en venta en Rm-e7,,Corvera,,Murcia,"RM-E7, Barrio Corvera, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",27.500€,353 ,"['Casa o chalet', '78 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado']",2,1,50482979,Profesional,Aliseda Comercial,0,https://www.idealista.com/inmueble/106288892/,2024-11-21 12:07:05,78,,,,Segunda mano/buen estado,,,,,,,
106567134,Ventas,Piso en venta en calle Corbalán,Calle Corbalán,El Carmen,Sur,Murcia,"Calle Corbalán, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",115.500€,1.604 ,"['72 m² construidos', '4 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 2ª']",4,1,CAN0000198801,Profesional,Aliseda Comercial,0,https://www.idealista.com/inmueble/106567134/,2024-11-21 12:07:05,72,,,,Segunda mano/buen estado,,,,,,,
106567137,Ventas,Piso en venta en calle Corbalán,Calle Corbalán,El Carmen,Sur,Murcia,"Calle Corbalán, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",115.500€,1.604 ,"['72 m² construidos', '4 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 1ª']",4,1,CAN0000198800,Profesional,Aliseda Comercial,0,https://www.idealista.com/inmueble/106567137/,2024-11-21 12:07:05,72,,,,Segunda mano/buen estado,,,,,,,
106567103,Ventas,Casa o chalet en venta en calle Doctor Fleming,Calle Doctor Fleming,Sangonera la Seca,Este,Murcia,"Calle Doctor Fleming, Barrio Sangonera la Seca, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",31.900€,72 ,"['Casa o chalet', '446 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado']",3,2,52452014,Profesional,Aliseda Comercial,0,https://www.idealista.com/inmueble/106567103/,2024-11-21 12:07:05,446,,,,Segunda mano/buen estado,,,,,,,
104699269,Ventas,Piso en venta en calle José Sánchez,Calle José Sánchez,Lobosillo,,Murcia,"Calle José Sánchez, Barrio Lobosillo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",51.000€,573 ,"['89 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado']",2,2,SRB0000184100,Profesional,Aliseda Inmobiliaria,0,https://www.idealista.com/inmueble/104699269/,2024-11-21 12:07:05,89,,,,Segunda mano/buen estado,,,,,,,
106563458,Ventas,Piso en venta en calle Río Mundo,Calle Río Mundo,La Paz,Centro,Murcia,"Calle Río Mundo, Barrio La Paz, Distrito Centro, Murcia, Área de Murcia, Murcia",15.900€,324 ,"['49 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 4ª', 'Sin ascensor']",3,1,KR-05896-0001,Profesional,solvia inmobiliaria,0,https://www.idealista.com/inmueble/106563458/,2024-11-21 12:07:05,49,,,,Segunda mano/buen estado,,,,,,No,
106566206,Ventas,Piso en venta en calle Isabel la Católica,Calle Isabel la Católica,San Juan,Centro,Murcia,"Calle Isabel la Católica, Barrio San Juan, Distrito Centro, Murcia, Área de Murcia, Murcia",215.000€,2.028 ,"['106 m² construidos, 82 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1988', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Entreplanta exterior', 'Con ascensor']",3,2,106566206,Profesional,inmobiliaria aylllón,0,https://www.idealista.com/inmueble/106566206/,2024-11-21 12:07:05,106,,Terraza,,Segunda mano/buen estado,Armarios empotrados,Trastero,"este, oeste",,,Sí,1988
106566096,Ventas,Casa o chalet independiente en venta en Rincón de Beniscornia,,Rincón de Beniscornia,Este,Murcia,"Barrio Rincón de Beniscornia, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",199.990€,1.212 ,"['Casa o chalet independiente', '1 planta', '165 m² construidos', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 1998', 'No dispone de calefacción']",4,2,YOU0181,Profesional,Youpiso Real Estate,0,https://www.idealista.com/inmueble/106566096/,2024-11-21 12:07:05,165,,Terraza,Plaza de garaje,Segunda mano/buen estado,,,,,,,1998
106566029,Ventas,Casa o chalet independiente en venta en Casillas,,Casillas,Este,Murcia,"Barrio Casillas, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",150.000€,2.000 ,"['Casa o chalet independiente', '1 planta', '75 m² construidos, 70 m² útiles', '3 habitaciones', '2 baños', 'Parcela de 412 m²', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1950', 'No dispone de calefacción', 'Solo interior de la vivienda adaptado para personas con movilidad reducida']",3,2,SR-VL-0003,Profesional,Fernández&nortes Jurídico E Inmobiliario,0,https://www.idealista.com/inmueble/106566029/,2024-11-21 12:07:05,75,,,Plaza de garaje,Segunda mano/buen estado,,Trastero,,,,,1950
102018785,Ventas,Piso en venta en calle Olof Palme,Calle Olof Palme,San Antón,Centro,Murcia,"Calle Olof Palme, Barrio San Antón, Distrito Centro, Murcia, Área de Murcia, Murcia",670.000€,2.597 ,"['258 m² construidos', '5 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 1993', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']",5,3,18464,Profesional,Corporación Inmobiliaria,0,https://www.idealista.com/inmueble/102018785/,2024-11-21 12:07:05,258,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"norte, sur",,,Sí,1993
106563361,Ventas,Piso en venta en calle Carmen la Roja,Calle Carmen la Roja,Espinardo,Norte,Murcia,"Calle Carmen la Roja, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",35.000€,522 ,"['67 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 1ª', 'Con ascensor']",3,1,SD-95945-0001,Profesional,solvia inmobiliaria,0,https://www.idealista.com/inmueble/106563361/,2024-11-21 12:07:05,67,,,,Segunda mano/buen estado,,,,,,Sí,
106607970,Ventas,Estudio en venta en calle Zamora,Calle Zamora,El Ranero-San Basilio,Norte,Murcia,"Calle Zamora, Barrio El Ranero-San Basilio, Distrito Norte, Murcia, Área de Murcia, Murcia",97.900€,2.967 ,"['33 m² construidos, 30 m² útiles', 'Sin habitación', '1 baño', 'Segunda mano/buen estado', 'Construido en 2025', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']",,1,ESTUDIOSELRANERO,Profesional,Kakebo Inmobiliaria,34868350168,https://www.idealista.com/inmueble/106607970/,2024-11-21 12:07:05,33,,,,Segunda mano/buen estado,,,,,,No,2025
106564364,Ventas,Piso en venta en calle San Juan,Calle San Juan,Espinardo,Norte,Murcia,"Calle San Juan, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",115.000€,1.322 ,"['87 m² construidos, 76 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 2ª', 'Con ascensor']",3,1,15216-2025,Profesional,VIVANTIAL,0,https://www.idealista.com/inmueble/106564364/,2024-11-21 12:07:05,87,,,,Segunda mano/buen estado,,,,,,Sí,
106607801,Ventas,"Piso en venta en calle Almohajar, 8","Calle Almohajar, 8",El Carmen,Sur,Murcia,"Calle Almohajar, 8, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",425.000€,3.400 ,"['125 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 1996', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']",4,2,106607801,Particular,Antonio,34607500990,https://www.idealista.com/inmueble/106607801/,2024-11-21 12:07:05,125,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"norte, sur",individual,,Sí,1996
106603650,Ventas,Piso en venta en calle Gibraltar,Calle Gibraltar,Algezares,Este,Murcia,"Calle Gibraltar, Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",151.000€,926 ,"['163 m² construidos, 115 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 2007', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",3,2,09367,Profesional,Soluciones Inmobiliaria Trial3 S.l.,34854780070,https://www.idealista.com/inmueble/106603650/,2024-11-21 12:07:05,163,,,,Segunda mano/buen estado,,,,,,Sí,2007
